player_id,player_name,round,status,afl_played,vfl_played,player_value_score,performance_score,potential_score,availability_label
11854,Jack Gunston,10,intermittent,False,,2.439,2.439,0.574,missing
11854,Jack Gunston,11,afl_played,True,,2.439,2.439,0.574,played
11854,Jack Gunston,12,afl_played,True,,2.439,2.439,0.574,played
11854,Jack Gunston,13,afl_played,True,,2.439,2.439,0.574,played
11854,Jack Gunston,14,afl_played,True,,2.439,2.439,0.574,played
11854,Jack Gunston,16,afl_played,True,,2.439,2.439,0.574,played
11854,Jack Gunston,17,afl_played,True,,2.439,2.439,0.574,played
11854,Jack Gunston,18,intermittent,False,,2.439,2.439,0.574,missing
11854,Jack Gunston,19,intermittent,False,,2.439,2.439,0.574,missing
11854,Jack Gunston,20,intermittent,False,,2.439,2.439,0.574,missing
11854,Jack Gunston,21,afl_played,True,,2.439,2.439,0.574,played
11854,Jack Gunston,22,afl_played,True,,2.439,2.439,0.574,played
11854,Jack Gunston,23,afl_played,True,,2.439,2.439,0.574,played
11854,Jack Gunston,24,afl_played,True,,2.439,2.439,0.574,played
12571,Jack Scrimshaw,1,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,2,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,3,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,4,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,5,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,6,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,7,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,8,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,9,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,10,intermittent,False,,4.428,4.428,6.065,missing
12571,Jack Scrimshaw,11,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,12,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,13,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,14,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,16,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,17,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,18,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,19,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,20,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,21,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,22,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,23,afl_played,True,,4.428,4.428,6.065,played
12571,Jack Scrimshaw,24,afl_played,True,,4.428,4.428,6.065,played
12913,Jai Newcombe,1,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,2,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,3,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,4,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,5,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,6,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,7,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,8,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,9,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,10,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,11,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,12,afl_played,True,,5.817,5.817,0.574,played
12913,Jai Newcombe,13,afl_played,True,,5.817,5.817,0.574,played
